date,revenue,order_count,items_sold,unique_customers,revenue_lag_1,orders_lag_1,revenue_lag_7,orders_lag_7,revenue_lag_14,orders_lag_14,revenue_lag_30,orders_lag_30,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_mean_30,revenue_rolling_std_30,revenue_rolling_min_30,revenue_rolling_max_30,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_holiday_season,revenue_growth_1d,revenue_growth_7d,revenue_growth_30d,cumulative_revenue,cumulative_orders
2018-06-27,32920.9,215,243.0,215,37673.67,243.0,34330.26,217.0,41586.61,259.0,30304.95,143.0,32392.395714285718,6736.047706684304,21181.11,42008.02,33095.11571428571,6963.763537631174,20751.52,42008.02,33963.244333333336,7635.302243124821,20751.52,57345.56,2,27,26,6,2,2018,0,0,0,0,-0.12615627837691412,-0.04105299522928174,0.08632088157215234,13832382.700000003,86076
2018-06-28,38773.74,243,284.0,242,32920.9,215.0,33301.99,234.0,32707.21,212.0,29441.33,149.0,32191.058571428577,6689.373096123877,21181.11,42008.02,32476.136428571426,6522.051440066271,20751.52,42008.02,34050.44266666667,7606.967377463427,20751.52,57345.56,3,28,26,6,2,2018,0,0,0,0,0.1777849329757084,0.16430699787009728,0.31698330204511804,13871156.440000003,86319
2018-06-29,25098.69,174,197.0,173,38773.74,243.0,28753.15,179.0,31498.76,186.0,22529.07,140.0,32972.73714285715,7145.005842576713,21181.11,42008.02,32909.46,6736.585874227821,20751.52,42008.02,34361.523,7602.801472514146,20751.52,57345.56,4,29,26,6,2,2018,0,0,0,0,-0.3526884432608255,-0.1270977266838591,0.11405797043553068,13896255.130000003,86493
2018-06-30,18621.71,124,139.0,123,25098.69,174.0,21181.11,151.0,29000.08,165.0,28156.52,133.0,32450.671428571433,7622.27531017123,21181.11,42008.02,32452.312142857143,7049.56591870314,20751.52,42008.02,34447.176999999996,7478.355318080987,20751.52,57345.56,5,30,26,6,2,2018,1,0,1,0,-0.25806048044738594,-0.12083408282191077,-0.33863595359085574,13914876.840000004,86617
2018-07-01,29060.7,161,186.0,161,18621.71,124.0,29498.57,199.0,20751.52,152.0,37284.05,184.0,32085.04285714286,8285.487865932952,18621.71,42008.02,31711.0,7931.082826980838,18621.71,42008.02,34129.35,7943.096698867437,18621.71,57345.56,6,1,26,7,3,2018,1,1,0,0,0.5605817081245494,-0.014843770392937605,-0.22055946175375263,13943937.540000003,86778
2018-07-02,29422.43,195,217.0,195,29060.7,161.0,42008.02,241.0,41027.07,246.0,28939.99,142.0,32022.49000000001,8309.886410338695,18621.71,42008.02,32304.512857142854,7336.469783878351,18621.71,42008.02,33855.238333333335,7972.313588001616,18621.71,57345.56,0,2,27,7,3,2018,0,0,0,0,0.012447394591320826,-0.29959969548671894,0.016670358213668912,13973359.970000003,86973
2018-07-03,31454.6,216,239.0,216,29422.43,195.0,37673.67,243.0,40013.6,231.0,33024.44,192.0,30224.548571428575,7056.281148441173,18621.71,38773.74,31475.610000000004,6918.834577273582,18621.71,42008.02,33871.31966666666,7962.537499897407,18621.71,57345.56,1,3,27,7,3,2018,0,0,0,0,0.06906873429556959,-0.16507736039520438,-0.04753570386053496,14004814.570000002,87189
2018-07-04,41579.8,256,290.0,255,31454.6,216.0,32920.9,215.0,34330.26,217.0,34326.4,225.0,29336.110000000004,6314.599177936695,18621.71,38773.74,30864.252857142856,6469.954804229731,18621.71,42008.02,33818.99166666667,7973.445761143068,18621.71,57345.56,2,4,27,7,3,2018,0,0,0,0,0.32189886375919596,0.26302136332846304,0.2113067493241354,14046394.370000003,87445
2018-07-05,33949.5,195,221.0,194,41579.8,256.0,38773.74,243.0,33301.99,234.0,36471.22,200.0,30573.095714285715,7805.887377897992,18621.71,41579.8,31382.07714285714,7034.201361798598,18621.71,42008.02,34060.77166666667,8098.357086660404,18621.71,57345.56,3,5,27,7,3,2018,0,0,0,0,-0.1835097811918288,-0.12442029064000526,-0.06914273775322022,14080343.870000003,87640
2018-07-06,22108.67,121,130.0,121,33949.5,195.0,25098.69,174.0,28753.15,179.0,32176.98,227.0,29883.918571428574,7146.281664831929,18621.71,41579.8,31428.327857142856,7049.907262492237,18621.71,42008.02,33976.71433333333,8085.5520118344875,18621.71,57345.56,4,6,27,7,3,2018,0,0,0,0,-0.3487777434130106,-0.11913052035783545,-0.3129041320844903,14102452.540000003,87761
2018-07-07,11277.24,91,101.0,91,22108.67,121.0,18621.71,124.0,21181.11,151.0,42676.38,223.0,29456.772857142863,7557.5012783848915,18621.71,41579.8,30953.722142857143,7455.8260088079915,18621.71,42008.02,33641.104,8366.890396900286,18621.71,57345.56,5,7,27,7,3,2018,1,0,0,0,-0.4899177562467575,-0.39440362888263214,-0.73574984569919,14113729.780000003,87852
2018-07-08,17554.72,122,147.0,121,11277.24,91.0,29060.7,161.0,29498.57,199.0,31797.2,198.0,28407.56285714286,9557.596366710413,11277.24,41579.8,30246.302857142855,8802.601241151038,11277.24,42008.02,32594.466,9127.04102827289,11277.24,57345.56,6,8,27,7,3,2018,1,0,0,0,0.5566503860873762,-0.39592921023925776,-0.4479161687192583,14131284.500000004,87974
2018-07-09,23122.17,148,158.0,148,17554.72,122.0,29422.43,195.0,42008.02,241.0,34033.78,172.0,26763.851428571437,10380.518524181734,11277.24,41579.8,29393.170714285716,9436.601166932958,11277.24,42008.02,32119.716666666667,9531.400336394961,11277.24,57345.56,0,9,28,7,3,2018,0,0,0,0,0.31714832250243785,-0.2141311917472487,-0.3206111692559569,14154406.670000004,88122
2018-07-10,22694.45,134,151.0,134,23122.17,148.0,31454.6,216.0,37673.67,243.0,30295.41,193.0,25863.81428571429,10384.718938440006,11277.24,41579.8,28044.181428571428,8824.602665906285,11277.24,41579.8,31755.996333333333,9663.125095905958,11277.24,57345.56,1,10,28,7,3,2018,0,0,0,0,-0.01849826378752506,-0.2785013956623196,-0.2508947725084427,14177101.120000003,88256
2018-07-11,22148.64,127,145.0,127,22694.45,134.0,41579.8,256.0,32920.9,215.0,57345.56,294.0,24612.36428571429,10123.235812866098,11277.24,41579.8,26974.237142857142,8468.142127144161,11277.24,41579.8,31502.630999999998,9801.400501097774,11277.24,57345.56,2,11,28,7,3,2018,0,0,0,0,-0.024050373549480253,-0.4673221131414774,-0.6137688776602757,14199249.760000004,88383
2018-07-12,35228.7,124,128.0,123,22148.64,127.0,33949.5,195.0,38773.74,243.0,46762.43,246.0,21836.484285714287,6820.519459129326,11277.24,33949.5,26204.79,8375.134938436198,11277.24,41579.8,30329.400333333335,8638.929858929281,11277.24,46762.43,3,12,28,7,3,2018,0,0,0,0,0.590558156166699,0.03767949454336583,-0.24664522352666451,14234478.460000003,88507
2018-07-13,32635.24,168,190.0,168,35228.7,124.0,22108.67,121.0,25098.69,174.0,41586.61,259.0,22019.227142857148,7205.431302551591,11277.24,35228.7,25951.57285714286,8011.5891574771795,11277.24,41579.8,29944.942666666662,8123.670408754191,11277.24,42008.02,4,13,28,7,3,2018,0,0,0,0,-0.07361781729101546,0.47612859570476207,-0.21524644591131614,14267113.700000003,88675
2018-07-14,26427.02,148,160.0,147,32635.24,168.0,11277.24,91.0,18621.71,124.0,32707.21,212.0,23523.022857142863,8249.963228614422,11277.24,35228.7,26489.897857142856,8200.840364051006,11277.24,41579.8,29646.563666666665,7840.797344668144,11277.24,42008.02,5,14,28,7,3,2018,1,0,0,0,-0.19023056058420285,1.3433943056989124,-0.19201240338139502,14293540.720000003,88823
2018-07-15,34489.4,152,167.0,152,26427.02,148.0,17554.72,122.0,29060.7,161.0,31498.76,186.0,25687.277142857147,6245.763697228958,17554.72,35228.7,27047.420000000002,7883.981399058921,11277.24,41579.8,29437.224,7840.100719724071,11277.24,42008.02,6,15,28,7,3,2018,1,0,0,0,0.3050809361025193,0.9646795847498564,0.09494468988620519,14328030.120000003,88975
2018-07-16,37854.66,245,264.0,242,34489.4,152.0,23122.17,148.0,29422.43,195.0,29000.08,165.0,28106.517142857145,5837.054206203345,22148.64,35228.7,27435.184285714287,8120.571356808939,11277.24,41579.8,29536.912,7886.095621304711,11277.24,42008.02,0,16,29,7,3,2018,0,0,0,0,0.09757374729627077,0.6371586230877122,0.30532950253930347,14365884.780000003,89220
2018-07-17,35758.42,221,244.0,216,37854.66,245.0,22694.45,134.0,31454.6,216.0,20751.52,152.0,30211.15857142858,6371.854449578475,22148.64,37854.66,28037.48642857143,8579.06847878071,11277.24,41579.8,29832.06466666667,8029.703285192157,11277.24,42008.02,1,17,29,7,3,2018,0,0,0,0,-0.055376009188829234,0.5756460279936282,0.7231711219226349,14401643.200000003,89441
2018-07-18,51392.43,307,340.0,298,35758.42,221.0,22148.64,127.0,41579.8,256.0,41027.07,246.0,32077.440000000002,5678.810494202563,22148.64,37854.66,28344.902142857143,8785.55849843204,11277.24,41579.8,30332.29466666667,7911.071258173673,11277.24,42008.02,2,18,29,7,3,2018,0,0,0,0,0.4372119909101131,1.3203424679799753,0.2526468499944061,14453035.630000003,89748
2018-07-19,44911.25,253,287.0,249,51392.43,307.0,35228.7,124.0,33949.5,195.0,40013.6,231.0,36255.12428571429,7591.769436883156,26427.02,51392.43,29045.804285714286,10200.176549469568,11277.24,51392.43,30677.806666666664,8591.367218215613,11277.24,51392.43,3,19,29,7,3,2018,0,0,0,0,-0.12611156934980505,0.2748483480798327,0.1223996341243978,14497946.880000003,90001
2018-07-20,38131.01,250,287.0,249,44911.25,253.0,32635.24,168.0,22108.67,121.0,34330.26,217.0,37638.34571428572,8228.928990870747,26427.02,51392.43,29828.786428571428,10995.279066926563,11277.24,51392.43,30841.061666666665,8818.41809994642,11277.24,51392.43,4,20,29,7,3,2018,0,0,0,0,-0.15096974588772294,0.1683998646861491,0.1107113665902908,14536077.890000002,90251
2018-07-21,25508.97,187,208.0,184,38131.01,250.0,26427.02,148.0,11277.24,91.0,33301.99,234.0,38423.45571428572,7928.729420554065,26427.02,51392.43,30973.239285714284,10963.71641314725,11277.24,51392.43,30967.753333333334,8897.22497248569,11277.24,51392.43,5,21,29,7,3,2018,1,0,0,0,-0.33101772022298914,-0.03473906630410839,-0.23401064020498463,14561586.860000003,90438
2018-07-22,32962.26,215,243.0,213,25508.97,187.0,34489.4,152.0,17554.72,122.0,28753.15,179.0,38292.305714285714,8164.328616060618,25508.97,51392.43,31989.791428571425,9567.969658343509,17554.72,51392.43,30707.985999999997,8940.383075877986,11277.24,51392.43,6,22,29,7,3,2018,1,0,0,0,0.2921831026497739,-0.044278531954745515,0.1463877870772421,14594549.120000003,90653
2018-07-23,48104.33,307,347.0,307,32962.26,215.0,37854.66,245.0,23122.17,148.0,21181.11,151.0,38074.14285714286,8302.125237202112,25508.97,51392.43,33090.33,8618.925418887096,22148.64,51392.43,30848.289666666664,8941.674707511735,11277.24,51392.43,0,23,30,7,3,2018,0,0,0,0,0.45937596511889645,0.27076375801552555,1.2710958018725176,14642653.450000003,90960
2018-07-24,48154.03,271,303.0,269,48104.33,307.0,35758.42,221.0,22694.45,134.0,29498.57,199.0,39538.38142857143,9120.491762718271,25508.97,51392.43,34874.770000000004,8975.15029450502,22148.64,51392.43,31745.730333333333,9282.552085621672,11277.24,51392.43,1,24,30,7,3,2018,0,0,0,0,0.001033171026391999,0.34664870539582004,0.6324191308256637,14690807.480000002,91231
2018-07-25,47917.71,268,327.0,267,48154.03,271.0,51392.43,307.0,22148.64,127.0,42008.02,241.0,41309.18285714286,9461.248578383005,25508.97,51392.43,36693.31142857143,8896.293291969192,22148.64,51392.43,32367.579,9740.404861136105,11277.24,51392.43,2,25,30,7,3,2018,0,0,0,0,-0.004907585097238987,-0.06761151399145748,0.14068004157301406,14738725.190000003,91499
2018-07-26,41784.74,247,286.0,246,47917.71,268.0,44911.25,253.0,35228.7,124.0,37673.67,243.0,40812.79428571429,8919.70940043037,25508.97,48154.03,38533.95928571429,8301.437870016583,25508.97,51392.43,32564.56866666667,9998.436847631094,11277.24,51392.43,3,26,30,7,3,2018,0,0,0,0,-0.12798963055621815,-0.06961529683542544,0.10912316214480833,14780509.930000003,91746
2018-07-27,33331.12,189,216.0,188,41784.74,247.0,38131.01,250.0,32635.24,168.0,32920.9,215.0,40366.15000000001,8757.0751979241,25508.97,48154.03,39002.24785714286,8285.543652036517,25508.97,51392.43,32701.604333333333,10098.546707066896,11277.24,51392.43,4,27,30,7,3,2018,0,0,0,0,-0.20231357189251375,-0.12587891062943257,0.012460777196249273,14813841.050000003,91935
2018-07-28,30168.170000000002,176,210.0,175,33331.12,189.0,25508.97,187.0,26427.02,148.0,38773.74,243.0,39680.45142857143,9140.775994573898,25508.97,48154.03,39051.95357142857,8246.404110669739,25508.97,51392.43,32715.278333333332,10099.131598526641,11277.24,51392.43,5,28,30,7,3,2018,1,0,0,0,-0.09489480101478742,0.18264947585104374,-0.2219432533462079,14844009.220000003,92111
2018-07-29,36468.26,188,211.0,187,30168.170000000002,176.0,32962.26,215.0,34489.4,152.0,25098.69,174.0,40346.05142857144,8040.254590432964,30168.170000000002,48154.03,39319.17857142857,7857.256733483679,25508.97,51392.43,32428.425999999996,10043.17505014453,11277.24,51392.43,6,29,30,7,3,2018,1,0,0,0,0.20883235542626544,0.10636406605615023,0.4529945586801545,14880477.480000002,92299
2018-07-30,46288.01,288,312.0,288,36468.26,188.0,48104.33,307.0,37854.66,245.0,18621.71,124.0,40846.908571428576,7600.822857141518,30168.170000000002,48154.03,39460.525714285715,7781.118929479435,25508.97,51392.43,32807.41166666667,9971.306960299877,11277.24,51392.43,0,30,31,7,3,2018,0,0,0,0,0.26926839942459546,-0.037757931562501734,1.4857013668454724,14926765.490000002,92587
2018-07-31,54652.1,322,377.0,322,46288.01,288.0,48154.03,271.0,35758.42,221.0,29060.7,161.0,40587.43428571429,7338.2466032806,30168.170000000002,48154.03,40062.907857142854,7971.348649845099,25508.97,51392.43,33729.621666666666,9893.15362977089,11277.24,51392.43,1,31,31,7,3,2018,0,0,1,0,0.18069668581561404,0.13494343048754165,0.8806188426293928,14981417.590000002,92909
2018-08-01,48850.81,311,347.0,310,54652.1,322.0,47917.71,268.0,51392.43,307.0,29422.43,195.0,41515.73,8733.350823923804,30168.170000000002,54652.1,41412.45642857144,8748.051051880162,25508.97,54652.1,34582.668333333335,10557.691729728287,11277.24,54652.1,2,1,31,8,3,2018,0,1,0,0,-0.10614944347975652,0.019472967301651156,0.6603254727770616,15030268.400000002,93220
2018-08-02,45932.7,302,336.0,302,48850.81,311.0,41784.74,247.0,44911.25,253.0,31454.6,216.0,41649.030000000006,8853.644900438683,30168.170000000002,54652.1,41230.912142857145,8549.12041567226,25508.97,54652.1,35230.281,10822.789695697642,11277.24,54652.1,3,2,31,8,3,2018,0,0,0,0,-0.059735140522746755,0.09926973340027967,0.46028561800181844,15076201.100000001,93522
2018-08-03,49517.590000000004,314,347.0,314,45932.7,302.0,33331.12,189.0,38131.01,250.0,41579.8,256.0,42241.59571428572,9001.811305907222,30168.170000000002,54652.1,41303.87285714286,8587.219371972267,25508.97,54652.1,35712.884333333335,10970.41374324147,11277.24,54652.1,4,3,31,8,3,2018,0,0,0,0,0.0780465768395937,0.48562634558934703,0.19090495865780976,15125718.690000001,93836
2018-08-04,41239.97,245,274.0,245,49517.590000000004,314.0,30168.170000000002,176.0,25508.97,187.0,33949.5,195.0,44553.948571428584,8389.580104334455,30168.170000000002,54652.1,42117.200000000004,8800.18116537818,25508.97,54652.1,35977.477333333336,11209.906746471743,11277.24,54652.1,5,4,31,8,3,2018,1,0,0,0,-0.16716524370430796,0.3670027051690572,0.2147445470478211,15166958.660000002,94081
2018-08-05,42272.07,276,312.0,275,41239.97,245.0,36468.26,188.0,32962.26,215.0,22108.67,121.0,46135.63428571429,5899.576918962799,36468.26,54652.1,43240.84285714286,7411.1228985143325,30168.170000000002,54652.1,36220.493,11243.400680871504,11277.24,54652.1,6,5,31,8,3,2018,1,0,0,0,0.0250266913385242,0.15914688553827339,0.9120132509101635,15209230.730000002,94357
2018-08-06,65860.43,372,430.0,372,42272.07,276.0,46288.01,288.0,48104.33,307.0,11277.24,91.0,46964.75000000001,4573.237734774266,41239.97,54652.1,43905.82928571429,6811.302891373859,30168.170000000002,54652.1,36892.60633333334,10970.074738164132,11277.24,54652.1,0,6,32,8,3,2018,0,0,0,0,0.5580128912542015,0.42283995358625237,4.840119568263156,15275091.160000002,94729
2018-08-07,62057.77,370,431.0,369,65860.43,372.0,54652.1,322.0,48154.03,271.0,17554.72,122.0,49760.810000000005,8439.491545132496,41239.97,65860.43,45174.12214285714,8965.64880954668,30168.170000000002,65860.43,38712.046,11100.808680761647,17554.72,65860.43,1,7,32,8,3,2018,0,0,0,0,-0.05773815931660331,0.13550568047705402,2.5351045188986205,15337148.930000002,95099
2018-08-08,51463.76,316,360.0,314,62057.77,370.0,48850.81,311.0,47917.71,268.0,23122.17,148.0,50818.76285714286,9546.428327600846,41239.97,65860.43,46167.24642857143,10028.216858753032,30168.170000000002,65860.43,40195.481,11149.429630187322,22148.64,65860.43,2,8,32,8,3,2018,0,0,0,0,-0.17071206393655447,0.05348836590427064,1.225732273398215,15388612.690000001,95415
2018-08-09,47261.68,289,322.0,289,51463.76,316.0,45932.7,302.0,41784.74,247.0,22694.45,134.0,51192.041428571436,9507.659960151972,41239.97,65860.43,46420.53571428572,10120.19112994544,30168.170000000002,65860.43,41140.200666666664,10849.57484776118,22148.64,65860.43,3,9,32,8,3,2018,0,0,0,0,-0.08165124351582553,0.02893320009492162,1.082521497546757,15435874.370000001,95704
2018-08-10,40690.26,256,268.0,255,47261.68,289.0,49517.590000000004,314.0,33331.12,189.0,22148.64,127.0,51381.895714285725,9397.7687392234,41239.97,65860.43,46811.74571428571,10032.6841975214,30168.170000000002,65860.43,41959.10833333333,10323.714674132092,22148.64,65860.43,4,10,32,8,3,2018,0,0,0,0,-0.1390433010421973,-0.17826655134064484,0.8371448540406996,15476564.63,95960
2018-08-11,31277.25,188,216.0,188,40690.26,256.0,41239.97,245.0,30168.170000000002,176.0,35228.7,124.0,50120.84857142858,10243.795706269095,40690.26,65860.43,47337.398571428566,9447.786649336575,30168.170000000002,65860.43,42577.162333333334,9628.422461136359,25508.97,65860.43,5,11,32,8,3,2018,1,0,0,0,-0.23133324780918096,-0.24157922520312214,-0.11216564903047788,15507841.88,96148
2018-08-12,36739.75,197,227.0,197,31277.25,188.0,42272.07,276.0,36468.26,188.0,32635.24,168.0,48697.602857142854,12190.460117162116,31277.25,65860.43,47416.618571428575,9296.181368666184,31277.25,65860.43,42445.44733333333,9758.56247973028,25508.97,65860.43,6,12,32,8,3,2018,1,0,0,0,0.1746477071993222,-0.1308741209029981,0.12576926046813197,15544581.63,96345
2018-08-13,48163.76,292,321.0,291,36739.75,197.0,65860.43,372.0,46288.01,288.0,26427.02,148.0,47907.27142857143,12838.576720796485,31277.25,65860.43,47436.010714285716,9271.837204131385,31277.25,65860.43,42582.26433333333,9644.38367177774,25508.97,65860.43,0,13,33,8,3,2018,0,0,0,0,0.3109441408828313,-0.2686995818278136,0.8225195273625252,15592745.39,96637
2018-08-14,51574.67,316,342.0,314,48163.76,292.0,62057.77,370.0,54652.1,322.0,34489.4,152.0,45379.17571428571,10181.562759934848,31277.25,62057.77,47569.99285714286,9267.523705422094,31277.25,65860.43,43306.82233333333,9194.866636432374,25508.97,65860.43,1,14,33,8,3,2018,0,0,0,0,0.07081901413012592,-0.16892485824095838,0.49537742030884835,15644320.06,96953
2018-08-15,53322.7,288,317.0,288,51574.67,316.0,51463.76,316.0,48850.81,311.0,37854.66,245.0,43881.59000000001,7815.525389701177,31277.25,51574.67,47350.17642857144,9121.975456433689,31277.25,65860.43,43876.33133333333,9158.944666646255,25508.97,65860.43,2,15,33,8,3,2018,0,0,0,0,0.033893188264704444,0.036121340531667157,0.40861653492595074,15697642.76,97241
2018-08-16,42581.08,320,353.0,319,53322.7,288.0,47261.68,289.0,45932.7,302.0,35758.42,221.0,44147.15285714286,8140.907130125048,31277.25,53322.7,47669.59714285714,9255.877107416198,31277.25,65860.43,44391.932666666675,9243.263657250127,25508.97,65860.43,3,16,33,8,3,2018,0,0,0,0,-0.20144553820417943,-0.09903583622080292,0.19079869860021792,15740223.84,97561
2018-08-17,40872.77,257,289.0,255,42581.08,320.0,40690.26,256.0,49517.590000000004,314.0,51392.43,307.0,43478.49571428572,8033.977861302104,31277.25,53322.7,47430.19571428571,9347.151790666763,31277.25,65860.43,44619.354666666666,9106.43916085102,25508.97,65860.43,4,17,33,8,3,2018,0,0,0,0,-0.040118991815144334,0.004485348582191184,-0.20469279230423632,15781096.61,97818
2018-08-18,29695.07,198,206.0,198,40872.77,257.0,31277.25,188.0,41239.97,245.0,44911.25,253.0,43504.56857142858,8023.710604596316,31277.25,53322.7,46812.708571428564,9483.20279256138,31277.25,65860.43,44268.69933333333,9038.926095481638,25508.97,65860.43,5,18,33,8,3,2018,1,0,0,0,-0.2734754703437031,-0.050585649313798386,-0.33880553313479367,15810791.68,98016
2018-08-19,29989.35,204,226.0,203,29695.07,198.0,36739.75,197.0,42272.07,276.0,38131.01,250.0,43278.542857142864,8437.188603442159,29695.07,53322.7,45988.072857142855,10457.02765490817,29695.07,65860.43,43761.49333333333,9420.490188982716,25508.97,65860.43,6,19,33,8,3,2018,1,0,0,0,0.009910062512060058,-0.18373559972509346,-0.2135180788549793,15840781.03,98220
